frequency_hz,amplitude
5.820000000000000284e+01,5.824831336567850779e-03
5.830000000000000426e+01,5.059300754849254365e-03
5.840000000000000568e+01,2.506107442863053560e-03
5.850000000000000000e+01,1.026435491259077709e-03
5.860000000000000142e+01,2.895682834942240897e-03
5.870000000000000284e+01,4.090658372888727329e-03
5.880000000000000426e+01,3.584747532272825749e-03
5.890000000000000568e+01,6.444325915251150790e-03
5.900000000000000000e+01,2.989028740907272511e-03
5.910000000000000142e+01,7.830321759816953608e-03
5.920000000000000284e+01,8.208906896493884959e-04
5.930000000000000426e+01,6.595730336903460160e-03
5.940000000000000568e+01,8.281559080719718205e-03
5.950000000000000000e+01,4.801621006102920093e-03
5.960000000000000142e+01,1.592910630468138966e-03
5.970000000000000284e+01,3.875274657345737905e-03
5.980000000000000426e+01,6.071898518251666460e-03
5.990000000000000568e+01,2.683205890018973590e-03
6.000000000000000000e+01,5.149849937470417013e-03
6.010000000000000142e+01,3.239784147112073718e-03
6.020000000000000284e+01,3.835671120040701036e-03
6.030000000000000426e+01,7.757921278197731432e-03
6.040000000000000568e+01,5.957326768699952417e-03
6.050000000000000000e+01,2.982911438507385334e-03
6.060000000000000142e+01,1.550090456512119401e-03
6.070000000000000284e+01,5.032137318378522226e-03
6.080000000000000426e+01,3.529288018014684145e-03
6.090000000000000568e+01,3.121758105691970452e-03
6.100000000000000000e+01,1.274665391086664788e-02
6.110000000000000142e+01,2.635187730080807214e-03
6.120000000000000284e+01,4.373002562291039216e-03
6.130000000000000426e+01,3.863786482954749239e-03
6.140000000000000568e+01,2.927890559446737033e-03
6.150000000000000000e+01,7.077835340814739480e-03
6.160000000000000142e+01,9.787320436398528820e-03
6.170000000000000284e+01,1.018378035561337894e-02
6.180000000000000426e+01,3.402863995979521407e-03
6.190000000000000568e+01,1.233136300483320645e-03
6.200000000000000000e+01,4.989340611503877143e-03
6.210000000000000142e+01,5.784235427285043703e-03
6.220000000000000284e+01,2.358645904374355277e-03
6.230000000000000426e+01,4.261182482937777953e-03
6.240000000000000568e+01,1.563485637985714913e-03
6.250000000000000000e+01,3.470703196254893742e-03
6.260000000000000142e+01,3.684565594397592667e-03
6.270000000000000284e+01,3.214552978999492445e-03
6.280000000000000426e+01,6.430514162073994872e-03
6.290000000000000568e+01,2.940526331139581197e-03
6.300000000000000000e+01,6.988740856585088680e-03
6.310000000000000142e+01,7.796545386391022688e-03
6.320000000000000284e+01,2.450311474445054580e-03
6.330000000000000426e+01,5.652066759706680238e-03
6.340000000000000568e+01,7.346576601619385881e-03
6.350000000000000000e+01,4.088076493966248171e-04
6.360000000000000142e+01,2.793875190074227109e-03
6.370000000000000284e+01,1.003488458264316764e-03
6.380000000000000426e+01,3.902094145933147993e-03
6.390000000000000568e+01,6.812847092012576725e-03
6.400000000000000000e+01,4.229790623748122362e-03
6.410000000000000853e+01,6.775376472090172998e-03
6.420000000000000284e+01,7.184928057303257773e-03
6.429999999999999716e+01,1.186596251584730094e-03
6.440000000000000568e+01,1.782368055722647303e-03
6.450000000000000000e+01,5.325890770001370615e-03
6.460000000000000853e+01,1.098713699636053899e-02
6.470000000000000284e+01,1.486938854595548122e-03
6.479999999999999716e+01,1.278848003670819038e-03
6.490000000000000568e+01,5.527575985070587450e-03
6.500000000000000000e+01,4.291955748446069085e-03
6.510000000000000853e+01,1.566676401807053694e-03
6.520000000000000284e+01,7.352324881580193754e-03
6.529999999999999716e+01,5.684771246821786889e-03
6.540000000000000568e+01,4.402385566418360978e-03
6.550000000000000000e+01,3.242962963481552194e-03
6.560000000000000853e+01,4.296291565486227114e-03
6.570000000000000284e+01,5.944926884185270689e-03
6.579999999999999716e+01,1.903035520959783528e-03
6.590000000000000568e+01,2.744225089304623035e-03
6.600000000000000000e+01,2.686606498815159445e-04
6.610000000000000853e+01,3.721168411152520842e-03
6.620000000000000284e+01,3.541067078772448806e-03
6.629999999999999716e+01,6.778588044285278457e-04
6.640000000000000568e+01,6.233822851672324653e-03
6.650000000000000000e+01,3.301983273962858997e-03
6.660000000000000853e+01,2.141430332834811084e-03
6.670000000000000284e+01,6.930739177090486369e-03
6.679999999999999716e+01,4.009318463704439860e-03
6.690000000000000568e+01,4.773768060437150358e-03
6.700000000000000000e+01,3.558438759478583461e-03
6.710000000000000853e+01,4.872312276814948738e-03
6.720000000000000284e+01,7.964562412462562052e-03
6.729999999999999716e+01,3.991353141971350042e-03
6.740000000000000568e+01,3.824907621996538262e-03
6.750000000000000000e+01,9.639619087402883637e-04
6.760000000000000853e+01,4.904304303912056066e-03
6.770000000000000284e+01,5.108537869747044151e-03
6.779999999999999716e+01,2.838848673866872178e-03
6.790000000000000568e+01,6.100562127343576134e-03
6.800000000000000000e+01,5.065790168948297763e-03
6.810000000000000853e+01,1.091681983747656848e-02
6.820000000000000284e+01,2.934397595374771666e-03
6.829999999999999716e+01,8.588295526187608372e-03
6.840000000000000568e+01,4.556000193708357668e-03
6.850000000000000000e+01,2.816533560506300198e-03
6.860000000000000853e+01,3.824906594546427594e-03
6.870000000000000284e+01,6.849097801380317312e-03
6.879999999999999716e+01,3.235284455104936105e-03
6.890000000000000568e+01,1.859146021995570401e-03
6.900000000000000000e+01,3.938831473525094412e-03
6.910000000000000853e+01,5.164127233821987940e-03
6.920000000000000284e+01,5.418016191223325694e-03
6.929999999999999716e+01,8.232790044897638155e-04
6.940000000000000568e+01,2.629097759293189899e-03
6.950000000000000000e+01,7.245859653217249716e-03
6.960000000000000853e+01,6.686026677186503349e-03
6.970000000000000284e+01,3.435626635437262055e-03
6.979999999999999716e+01,1.807378978492380980e-03
6.990000000000000568e+01,3.311756126223271320e-03
7.000000000000000000e+01,7.631063073049817493e-03
7.010000000000000853e+01,1.685464310337679399e-03
7.020000000000000284e+01,2.331061387713164249e-03
7.029999999999999716e+01,4.130485638823172025e-03
7.040000000000000568e+01,2.509215540636355098e-03
7.050000000000000000e+01,2.941473134001764116e-03
7.060000000000000853e+01,5.092599434275204943e-03
7.070000000000000284e+01,2.562344998170383407e-03
7.079999999999999716e+01,4.521473737849157452e-03
7.090000000000000568e+01,8.595412935204896354e-03
7.100000000000000000e+01,5.018150855348497627e-03
7.110000000000000853e+01,8.375464087197019569e-03
7.120000000000000284e+01,4.608761859994666039e-03
7.129999999999999716e+01,2.506604339261901074e-03
7.140000000000000568e+01,4.644782936479321250e-03
7.150000000000000000e+01,6.460665758182744002e-03
7.160000000000000853e+01,1.195339043448099626e-03
7.170000000000000284e+01,2.568556468082685076e-03
7.179999999999999716e+01,9.063638454488822174e-03
7.190000000000000568e+01,8.535610495079183277e-03
7.200000000000000000e+01,3.374528748445798296e-03
7.210000000000000853e+01,5.688666045927762670e-03
7.220000000000000284e+01,1.194264406494930817e-03
7.229999999999999716e+01,3.784281102831732729e-03
7.240000000000000568e+01,5.976199695005193768e-03
7.250000000000000000e+01,9.529494260494287064e-03
7.260000000000000853e+01,2.427962020362959671e-03
7.270000000000000284e+01,8.671214582465495979e-03
7.279999999999999716e+01,2.342148957036820946e-03
7.290000000000000568e+01,4.743951866830044967e-03
7.300000000000000000e+01,2.310278594106111340e-03
7.310000000000000853e+01,4.932523038834716114e-03
7.320000000000000284e+01,2.481716859594917078e-03
7.329999999999999716e+01,3.671054566691157525e-03
7.340000000000000568e+01,1.104850553524716183e-03
7.350000000000000000e+01,2.139248953554869458e-03
7.360000000000000853e+01,1.917846083920758758e-03
7.370000000000000284e+01,6.586639411136382787e-03
7.379999999999999716e+01,7.543468785576257045e-03
7.390000000000000568e+01,8.366639098721519174e-03
7.400000000000000000e+01,3.166606500645801053e-03
7.410000000000000853e+01,3.126081392653695321e-03
7.420000000000000284e+01,3.910477859924428416e-03
7.429999999999999716e+01,7.716430473959878973e-03
7.440000000000000568e+01,3.256560765943611845e-03
7.450000000000000000e+01,5.815045530703897951e-03
7.460000000000000853e+01,1.283366517956264444e-03
7.470000000000000284e+01,4.669328366683206735e-03
7.479999999999999716e+01,1.644944185043692138e-03
7.490000000000000568e+01,4.887929203036098409e-03
7.500000000000000000e+01,5.719275831647322415e-03
7.510000000000000853e+01,7.001446975451516147e-03
7.520000000000000284e+01,4.451334468548296883e-03
7.529999999999999716e+01,6.157060246430660390e-03
7.540000000000000568e+01,1.071399940344420695e-02
7.550000000000000000e+01,5.392186877136600533e-03
7.560000000000000853e+01,6.502753869634593509e-03
7.570000000000000284e+01,9.581609438834457967e-03
7.579999999999999716e+01,1.884415916917124654e-03
7.590000000000000568e+01,7.884196361735118855e-03
7.600000000000000000e+01,4.052912705001274034e-03
7.610000000000000853e+01,4.643002675462131780e-03
7.620000000000000284e+01,2.368233907336152362e-03
7.629999999999999716e+01,3.921733170259253907e-03
7.640000000000000568e+01,4.366050452934350408e-03
7.650000000000000000e+01,2.641599354504289322e-03
7.660000000000000853e+01,1.768245713411223212e-03
7.670000000000000284e+01,3.288055986630528810e-03
7.680000000000001137e+01,2.192716855644194322e-03
7.690000000000000568e+01,2.035186277272985848e-03
7.700000000000000000e+01,3.797289025251274729e-03
7.710000000000000853e+01,6.623368536132791945e-03
7.720000000000000284e+01,1.527669086950704611e-03
7.730000000000001137e+01,1.473869053909029414e-03
7.740000000000000568e+01,3.241851408815196560e-03
7.750000000000000000e+01,6.669775627659843553e-03
7.760000000000000853e+01,5.684443928584896437e-03
7.770000000000000284e+01,8.289338458539952798e-03
7.780000000000001137e+01,1.855806477910642042e-03
7.790000000000000568e+01,4.755436278229438658e-03
7.800000000000000000e+01,7.123578661460273041e-03
7.810000000000000853e+01,3.923446938428681689e-03
7.820000000000000284e+01,6.789621619136870269e-03
7.830000000000001137e+01,4.750009017332857721e-03
7.840000000000000568e+01,2.742056372680233989e-03
7.850000000000000000e+01,3.092068832342822170e-03
7.860000000000000853e+01,7.403535789398684591e-03
7.870000000000000284e+01,4.545019858792011432e-03
7.880000000000001137e+01,5.706013244419360850e-03
7.890000000000000568e+01,3.158362452304244034e-03
7.900000000000000000e+01,4.805021771006611452e-03
7.910000000000000853e+01,5.786770291259687483e-03
7.920000000000000284e+01,1.034625617714908909e-03
7.930000000000001137e+01,2.925365728070868435e-03
7.940000000000000568e+01,3.182057003354939444e-03
7.950000000000000000e+01,4.464687528422586239e-03
7.960000000000000853e+01,6.066557990448899311e-03
7.970000000000000284e+01,5.496046679252186706e-03
7.980000000000001137e+01,1.019202916857372618e-02
7.990000000000000568e+01,2.748715512451462440e-03
8.000000000000000000e+01,6.732432719268549234e-03
8.010000000000000853e+01,2.233520975301126442e-03
8.020000000000000284e+01,2.973386869759531929e-03
8.030000000000001137e+01,4.572641028301423390e-03
8.040000000000000568e+01,2.603445423522018909e-03
8.050000000000000000e+01,8.645435227746091009e-03
8.060000000000000853e+01,5.993397714031348071e-03
8.070000000000000284e+01,7.793116956578048649e-03
8.080000000000001137e+01,8.057273085861380718e-03
8.090000000000000568e+01,1.779865888378350967e-03
8.100000000000000000e+01,6.639614275791056938e-03
8.110000000000000853e+01,1.198861497872581120e-03
8.120000000000000284e+01,2.992704291382947395e-03
8.130000000000001137e+01,1.518615655776363186e-03
8.140000000000000568e+01,1.440926494749729392e-03
8.150000000000000000e+01,7.158801894180679380e-03
8.160000000000000853e+01,5.294458919374711928e-03
8.170000000000000284e+01,3.149656349708339353e-03
8.180000000000001137e+01,1.034805913637512273e-02
8.190000000000000568e+01,3.778651681888375684e-03
8.200000000000000000e+01,1.254212247146166805e-03
8.210000000000000853e+01,3.389794398532441216e-03
8.220000000000000284e+01,4.916807825916970701e-03
8.230000000000001137e+01,7.227708971002761058e-03
8.240000000000000568e+01,6.498240889126941089e-03
8.250000000000000000e+01,1.713518455885985024e-03
8.260000000000000853e+01,9.186383066778826614e-03
8.270000000000000284e+01,2.752695206885638277e-03
8.280000000000001137e+01,9.577334021518143451e-04
8.290000000000000568e+01,2.612778000124149451e-03
8.300000000000000000e+01,8.458812748414779384e-03
8.310000000000000853e+01,6.961446814022576382e-03
8.320000000000000284e+01,6.230680280304005426e-03
8.330000000000001137e+01,1.421984273136092138e-03
8.340000000000000568e+01,3.426446211208970111e-03
8.350000000000000000e+01,4.864552938732144387e-03
8.360000000000000853e+01,6.306262444024123004e-03
8.370000000000000284e+01,3.734772076314674116e-03
8.380000000000001137e+01,5.374470057403417204e-03
8.390000000000000568e+01,6.737458498859957672e-03
8.400000000000000000e+01,4.225401858461222404e-03
8.410000000000000853e+01,4.050746453577167179e-03
8.420000000000000284e+01,6.211811863987309890e-03
8.430000000000001137e+01,5.904152375329125603e-03
8.440000000000000568e+01,8.432397521728517489e-03
8.450000000000000000e+01,6.896465128417685400e-03
8.460000000000000853e+01,4.852497821049658704e-03
8.470000000000000284e+01,6.886343393163643634e-03
8.480000000000001137e+01,5.495898414479898249e-03
8.490000000000000568e+01,6.491427514772761011e-03
8.500000000000000000e+01,2.892173541988224319e-03
8.510000000000000853e+01,3.290664356887962327e-03
8.520000000000000284e+01,4.685607482629057866e-03
8.530000000000001137e+01,3.999308088604705200e-03
8.540000000000000568e+01,2.389708826088314010e-03
8.550000000000000000e+01,2.392562130928383140e-03
8.560000000000000853e+01,4.196878081968971781e-03
8.570000000000000284e+01,4.102010585434104524e-03
8.580000000000001137e+01,3.528230212473333020e-03
8.590000000000000568e+01,7.116993178905727316e-03
8.600000000000000000e+01,1.662733028928642040e-03
8.610000000000000853e+01,5.141162759285225307e-03
8.620000000000000284e+01,8.756312987911222048e-03
8.630000000000001137e+01,2.347379136761256098e-03
8.640000000000000568e+01,3.657168389254811681e-03
8.650000000000000000e+01,5.680293402606489267e-03
8.660000000000000853e+01,2.147731627902840345e-03
8.670000000000000284e+01,4.224139152509491166e-03
8.680000000000001137e+01,1.247383527414878610e-03
8.690000000000000568e+01,2.499278768501406352e-03
8.700000000000000000e+01,4.313729405476421190e-03
8.710000000000000853e+01,3.777613644561883446e-03
8.720000000000000284e+01,3.146491930948886514e-03
8.730000000000001137e+01,1.000822256850688458e-02
8.740000000000000568e+01,8.537190012999359241e-04
8.750000000000000000e+01,4.990013951284120661e-03
8.760000000000000853e+01,6.190079892184678807e-03
8.770000000000000284e+01,1.376231608900216384e-03
8.780000000000001137e+01,6.075192768900324579e-03
8.790000000000000568e+01,7.956265162539458147e-03
8.800000000000000000e+01,1.921410446495772995e-03
8.810000000000000853e+01,5.863581877602621305e-03
